2025-01-17 16:04:57,777 Load: ./mats/VGON_nqd7_L3_20250117_122410.mat, 1000/1000
2025-01-17 16:04:57,777 PyTorch Device: cuda
2025-01-17 16:04:57,778 Number of layers: 3
2025-01-17 16:04:57,778 Number of qudits: 7
2025-01-17 16:04:57,778 Number of qubits: 14
2025-01-17 16:04:57,778 Coefficient phase: 0.49π
2025-01-17 16:04:58,141 Ground State Energy: 5.8611
2025-01-17 16:38:21,363 Energy: -8.79038963, -8.79057645, -8.79071530, Gap: 6.1089e-02, 512/512, 64/100, 281.29
2025-01-17 16:38:25,756 Energy: -8.79006844, -8.79042729, -8.79074874, Gap: 6.1238e-02, 520/520, 65/100, 285.69
2025-01-17 16:38:30,132 Energy: -8.79046304, -8.79072175, -8.79096837, Gap: 6.0944e-02, 528/528, 66/100, 290.06
2025-01-17 16:38:34,520 Energy: -8.79051948, -8.79062556, -8.79073375, Gap: 6.1040e-02, 536/536, 67/100, 294.45
2025-01-17 16:38:38,977 Energy: -8.79014587, -8.79044226, -8.79075538, Gap: 6.1224e-02, 544/544, 68/100, 298.91
2025-01-17 16:38:43,365 Energy: -8.79006092, -8.79052322, -8.79079532, Gap: 6.1143e-02, 552/552, 69/100, 303.30
2025-01-17 16:38:47,746 Energy: -8.79015788, -8.79049620, -8.79069251, Gap: 6.1170e-02, 560/560, 70/100, 307.68
2025-01-17 16:38:52,140 Energy: -8.79034353, -8.79054735, -8.79077743, Gap: 6.1118e-02, 568/568, 71/100, 312.07
2025-01-17 16:38:56,538 Energy: -8.79026694, -8.79054394, -8.79090651, Gap: 6.1122e-02, 576/576, 72/100, 316.47
2025-01-17 16:39:00,956 Energy: -8.79014177, -8.79060738, -8.79093528, Gap: 6.1058e-02, 584/584, 73/100, 320.89
2025-01-17 16:39:05,358 Energy: -8.79041797, -8.79062481, -8.79075119, Gap: 6.1041e-02, 592/592, 74/100, 325.29
2025-01-17 16:39:09,761 Energy: -8.79034221, -8.79050652, -8.79070218, Gap: 6.1159e-02, 600/600, 75/100, 329.69
2025-01-17 16:39:14,177 Energy: -8.79041454, -8.79054868, -8.79061177, Gap: 6.1117e-02, 608/608, 76/100, 334.11
2025-01-17 16:39:18,578 Energy: -8.79012115, -8.79055328, -8.79092217, Gap: 6.1112e-02, 616/616, 77/100, 338.51
2025-01-17 16:39:22,974 Energy: -8.79022898, -8.79048740, -8.79067230, Gap: 6.1178e-02, 624/624, 78/100, 342.91
2025-01-17 16:39:27,412 Energy: -8.79015759, -8.79043666, -8.79062765, Gap: 6.1229e-02, 632/632, 79/100, 347.34
2025-01-17 16:39:31,865 Energy: -8.79033212, -8.79059509, -8.79075762, Gap: 6.1071e-02, 640/640, 80/100, 351.80
2025-01-17 16:39:36,237 Energy: -8.78998627, -8.79047821, -8.79082324, Gap: 6.1188e-02, 648/648, 81/100, 356.17
2025-01-17 16:39:40,633 Energy: -8.79036449, -8.79051467, -8.79074104, Gap: 6.1151e-02, 656/656, 82/100, 360.57
2025-01-17 16:39:45,020 Energy: -8.79017038, -8.79055519, -8.79087862, Gap: 6.1111e-02, 664/664, 83/100, 364.95
2025-01-17 16:39:49,382 Energy: -8.79040916, -8.79051975, -8.79063964, Gap: 6.1146e-02, 672/672, 84/100, 369.31
2025-01-17 16:39:53,826 Energy: -8.79008680, -8.79053649, -8.79086535, Gap: 6.1129e-02, 680/680, 85/100, 373.76
2025-01-17 16:39:58,219 Energy: -8.79035299, -8.79050654, -8.79070512, Gap: 6.1159e-02, 688/688, 86/100, 378.15
2025-01-17 16:40:02,612 Energy: -8.79019763, -8.79052546, -8.79098537, Gap: 6.1140e-02, 696/696, 87/100, 382.54
2025-01-17 16:40:06,998 Energy: -8.79026511, -8.79049523, -8.79064963, Gap: 6.1171e-02, 704/704, 88/100, 386.93
2025-01-17 16:40:11,369 Energy: -8.79000912, -8.79051478, -8.79084035, Gap: 6.1151e-02, 712/712, 89/100, 391.30
2025-01-17 16:40:15,758 Energy: -8.79016030, -8.79052417, -8.79077894, Gap: 6.1142e-02, 720/720, 90/100, 395.69
2025-01-17 16:40:20,106 Energy: -8.79000748, -8.79056362, -8.79091504, Gap: 6.1102e-02, 728/728, 91/100, 400.04
2025-01-17 16:40:24,465 Energy: -8.79039433, -8.79064412, -8.79086784, Gap: 6.1022e-02, 736/736, 92/100, 404.40
2025-01-17 16:40:28,839 Energy: -8.79032987, -8.79058816, -8.79083639, Gap: 6.1078e-02, 744/744, 93/100, 408.77
2025-01-17 16:40:33,199 Energy: -8.79049934, -8.79062519, -8.79081082, Gap: 6.1041e-02, 752/752, 94/100, 413.13
2025-01-17 16:40:37,590 Energy: -8.79036204, -8.79057724, -8.79082959, Gap: 6.1089e-02, 760/760, 95/100, 417.52
2025-01-17 16:40:41,961 Energy: -8.79025556, -8.79054360, -8.79093153, Gap: 6.1122e-02, 768/768, 96/100, 421.89
2025-01-17 16:40:46,316 Energy: -8.79038336, -8.79054663, -8.79068310, Gap: 6.1119e-02, 776/776, 97/100, 426.25
2025-01-17 16:40:50,638 Energy: -8.79031529, -8.79054620, -8.79079783, Gap: 6.1120e-02, 784/784, 98/100, 430.57
2025-01-17 16:40:54,987 Energy: -8.79002572, -8.79050683, -8.79076347, Gap: 6.1159e-02, 792/792, 99/100, 434.92
2025-01-17 16:40:59,318 Energy: -8.79028336, -8.79045694, -8.79085931, Gap: 6.1209e-02, 800/800, 100/100, 439.25
2025-01-17 16:40:59,320 Save: ./mats/VGON_nqd7_L2_20250117_081605.mat with count and overlaps
